ts,datetime,open,high,low,close,volume
1776441600,2026-04-17T16:00:00+00:00,0.037,0.038,0.037,0.037,68017.1
1776445200,2026-04-17T17:00:00+00:00,0.037,0.038,0.037,0.037,29939.55
1776448800,2026-04-17T18:00:00+00:00,0.037,0.038,0.037,0.037,804156.4
1776452400,2026-04-17T19:00:00+00:00,0.037,0.038,0.037,0.037,24971.92
1776456000,2026-04-17T20:00:00+00:00,0.037,0.038,0.037,0.037,25036.86
1776459600,2026-04-17T21:00:00+00:00,0.038,0.038,0.037,0.037,29140.62
1776463200,2026-04-17T22:00:00+00:00,0.038,0.038,0.037,0.037,31558.91
1776466800,2026-04-17T23:00:00+00:00,0.037,0.037,0.036,0.037,916166.53
1776470400,2026-04-18T00:00:00+00:00,0.037,0.038,0.036,0.038,819087.59
1776474000,2026-04-18T01:00:00+00:00,0.037,0.038,0.036,0.036,757884.05
1776477600,2026-04-18T02:00:00+00:00,0.036,0.038,0.036,0.036,917990.99
1776481200,2026-04-18T03:00:00+00:00,0.037,0.037,0.036,0.036,26909.62
1776484800,2026-04-18T04:00:00+00:00,0.036,0.037,0.036,0.036,42936.08
1776488400,2026-04-18T05:00:00+00:00,0.036,0.038,0.036,0.037,399551.5
1776492000,2026-04-18T06:00:00+00:00,0.037,0.038,0.037,0.037,357544.18
1776495600,2026-04-18T07:00:00+00:00,0.037,0.038,0.037,0.037,23592.96
1776499200,2026-04-18T08:00:00+00:00,0.037,0.037,0.036,0.036,1805509.81
1776502800,2026-04-18T09:00:00+00:00,0.037,0.037,0.036,0.036,52037.14
1776506400,2026-04-18T10:00:00+00:00,0.037,0.037,0.035,0.035,631168.76
1776510000,2026-04-18T11:00:00+00:00,0.035,0.036,0.035,0.035,43042.27
1776513600,2026-04-18T12:00:00+00:00,0.035,0.036,0.035,0.035,36083.42
1776517200,2026-04-18T13:00:00+00:00,0.035,0.036,0.035,0.035,84043.08
1776520800,2026-04-18T14:00:00+00:00,0.035,0.036,0.035,0.035,438672.21
1776524400,2026-04-18T15:00:00+00:00,0.035,0.036,0.035,0.035,25699.98
1776528000,2026-04-18T16:00:00+00:00,0.036,0.036,0.035,0.035,455344.57
1776531600,2026-04-18T17:00:00+00:00,0.035,0.036,0.035,0.035,826398.33
1776535200,2026-04-18T18:00:00+00:00,0.035,0.036,0.035,0.035,26707.1
1776538800,2026-04-18T19:00:00+00:00,0.035,0.036,0.035,0.035,33346.21
1776542400,2026-04-18T20:00:00+00:00,0.035,0.036,0.035,0.035,56661.53
1776546000,2026-04-18T21:00:00+00:00,0.035,0.036,0.035,0.035,368011.12
1776549600,2026-04-18T22:00:00+00:00,0.035,0.036,0.035,0.035,22982.73
1776553200,2026-04-18T23:00:00+00:00,0.035,0.036,0.035,0.035,49197.69
1776556800,2026-04-19T00:00:00+00:00,0.036,0.036,0.035,0.035,25885.44
1776560400,2026-04-19T01:00:00+00:00,0.035,0.036,0.035,0.035,25367.85
1776564000,2026-04-19T02:00:00+00:00,0.035,0.035,0.034,0.034,1528622.73
1776567600,2026-04-19T03:00:00+00:00,0.034,0.036,0.034,0.034,1704193.45
1776571200,2026-04-19T04:00:00+00:00,0.034,0.036,0.034,0.035,592558.83
1776574800,2026-04-19T05:00:00+00:00,0.035,0.036,0.034,0.034,128553.94
1776578400,2026-04-19T06:00:00+00:00,0.034,0.036,0.034,0.036,730816.81
1776582000,2026-04-19T07:00:00+00:00,0.035,0.036,0.034,0.035,1203190.65
1776585600,2026-04-19T08:00:00+00:00,0.034,0.036,0.034,0.035,515502.2
1776589200,2026-04-19T09:00:00+00:00,0.035,0.035,0.034,0.034,206384.95
1776592800,2026-04-19T10:00:00+00:00,0.035,0.035,0.034,0.034,30820.3
1776596400,2026-04-19T11:00:00+00:00,0.034,0.035,0.034,0.035,742044.86
1776600000,2026-04-19T12:00:00+00:00,0.035,0.036,0.035,0.035,1527988.76
1776603600,2026-04-19T13:00:00+00:00,0.036,0.036,0.035,0.035,38491.07
1776607200,2026-04-19T14:00:00+00:00,0.036,0.036,0.035,0.035,30032.07
1776610800,2026-04-19T15:00:00+00:00,0.035,0.035,0.034,0.035,1692020.59
1776614400,2026-04-19T16:00:00+00:00,0.034,0.035,0.034,0.034,23628.31
1776618000,2026-04-19T17:00:00+00:00,0.034,0.035,0.034,0.034,27034.27
1776621600,2026-04-19T18:00:00+00:00,0.034,0.035,0.034,0.034,24129.68
1776625200,2026-04-19T19:00:00+00:00,0.034,0.035,0.034,0.034,26820.95
1776628800,2026-04-19T20:00:00+00:00,0.034,0.034,0.034,0.034,263754.5
1776632400,2026-04-19T21:00:00+00:00,0.034,0.035,0.034,0.034,24721.52
1776636000,2026-04-19T22:00:00+00:00,0.034,0.035,0.033,0.033,1704865.01
1776639600,2026-04-19T23:00:00+00:00,0.033,0.034,0.033,0.034,1169384.95
1776643200,2026-04-20T00:00:00+00:00,0.034,0.035,0.034,0.034,746982.29
1776646800,2026-04-20T01:00:00+00:00,0.034,0.035,0.034,0.034,22903.87
1776650400,2026-04-20T02:00:00+00:00,0.034,0.035,0.034,0.034,69526.98
1776654000,2026-04-20T03:00:00+00:00,0.034,0.035,0.034,0.034,23608.18
1776657600,2026-04-20T04:00:00+00:00,0.034,0.035,0.034,0.035,25035.93
1776661200,2026-04-20T05:00:00+00:00,0.034,0.035,0.034,0.034,35079.12
1776664800,2026-04-20T06:00:00+00:00,0.034,0.034,0.034,0.034,23489.07
1776668400,2026-04-20T07:00:00+00:00,0.034,0.035,0.034,0.034,1077969.8
1776672000,2026-04-20T08:00:00+00:00,0.034,0.035,0.034,0.034,36322.33
1776675600,2026-04-20T09:00:00+00:00,0.034,0.035,0.034,0.034,78245.43
1776679200,2026-04-20T10:00:00+00:00,0.034,0.036,0.034,0.034,1105064.47
1776682800,2026-04-20T11:00:00+00:00,0.034,0.035,0.034,0.034,103400.18
1776686400,2026-04-20T12:00:00+00:00,0.034,0.035,0.034,0.035,358905.49
