ts,datetime,open,high,low,close,volume
1776135600,2026-04-14T03:00:00+00:00,2368.4,2371.34,2362.45,2366.4,3733.38401821
1776139200,2026-04-14T04:00:00+00:00,2366.5,2369.09,2362.96,2365.02,1854.09295839
1776142800,2026-04-14T05:00:00+00:00,2365.01,2370.42,2355.61,2356.62,2568.25135532
1776146400,2026-04-14T06:00:00+00:00,2356.62,2378.36,2356.62,2374.21,3610.70124481
1776150000,2026-04-14T07:00:00+00:00,2374.21,2390.96,2371.73,2379.09,3506.48532242
1776153600,2026-04-14T08:00:00+00:00,2379.06,2397.0,2375.18,2389.0,10342.06283377
1776157200,2026-04-14T09:00:00+00:00,2389.2,2396.0,2384.52,2388.35,6845.77053977
1776160800,2026-04-14T10:00:00+00:00,2388.33,2389.09,2374.01,2375.71,4743.84922435
1776164400,2026-04-14T11:00:00+00:00,2375.7,2379.04,2368.41,2374.96,3614.10054632
1776168000,2026-04-14T12:00:00+00:00,2375.05,2378.89,2369.3,2374.65,7331.93368548
1776171600,2026-04-14T13:00:00+00:00,2374.65,2397.65,2373.21,2393.37,24078.4783598
1776175200,2026-04-14T14:00:00+00:00,2393.17,2417.4,2353.89,2354.5,26848.84860517
1776178800,2026-04-14T15:00:00+00:00,2354.42,2373.26,2333.57,2365.5,18921.04221541
1776182400,2026-04-14T16:00:00+00:00,2365.4,2372.66,2330.19,2334.98,7590.7165878
1776186000,2026-04-14T17:00:00+00:00,2334.79,2346.69,2323.04,2339.6,10585.54306186
1776189600,2026-04-14T18:00:00+00:00,2339.7,2346.18,2310.29,2315.51,10119.32400837
1776193200,2026-04-14T19:00:00+00:00,2315.5,2324.4,2304.1,2314.49,12119.69114557
1776196800,2026-04-14T20:00:00+00:00,2314.45,2323.7,2309.64,2316.0,6345.13315287
1776200400,2026-04-14T21:00:00+00:00,2316.1,2327.39,2316.01,2324.93,2922.12780328
1776204000,2026-04-14T22:00:00+00:00,2324.92,2333.25,2312.81,2316.2,3924.883338
1776207600,2026-04-14T23:00:00+00:00,2316.12,2328.0,2315.46,2323.58,3080.84090398
1776211200,2026-04-15T00:00:00+00:00,2323.5,2344.15,2322.78,2334.44,4173.79185601
1776214800,2026-04-15T01:00:00+00:00,2334.56,2343.7,2331.95,2336.61,3546.95465214
1776218400,2026-04-15T02:00:00+00:00,2336.73,2339.2,2318.32,2325.66,3466.0840339
1776222000,2026-04-15T03:00:00+00:00,2325.69,2330.37,2321.14,2329.92,2311.19279009
1776225600,2026-04-15T04:00:00+00:00,2329.7,2335.48,2328.57,2334.41,2083.9500898
1776229200,2026-04-15T05:00:00+00:00,2334.15,2339.29,2314.76,2320.3,7974.53874305
1776232800,2026-04-15T06:00:00+00:00,2320.29,2321.7,2315.99,2318.15,1591.01843654
1776236400,2026-04-15T07:00:00+00:00,2318.19,2324.47,2308.66,2317.23,2323.16664984
1776240000,2026-04-15T08:00:00+00:00,2317.32,2334.14,2314.72,2328.84,3815.55863083
1776243600,2026-04-15T09:00:00+00:00,2328.83,2330.81,2318.86,2320.3,2592.31178227
1776247200,2026-04-15T10:00:00+00:00,2320.35,2329.2,2312.37,2317.34,3802.14433402
1776250800,2026-04-15T11:00:00+00:00,2317.35,2342.0,2317.15,2338.22,5107.15911099
1776254400,2026-04-15T12:00:00+00:00,2338.21,2341.13,2330.46,2333.7,4149.58589889
1776258000,2026-04-15T13:00:00+00:00,2333.62,2335.41,2317.61,2327.46,9033.82149978
1776261600,2026-04-15T14:00:00+00:00,2327.46,2346.16,2322.37,2339.28,8125.69010301
1776265200,2026-04-15T15:00:00+00:00,2339.46,2350.59,2321.19,2332.63,9055.06236465
1776268800,2026-04-15T16:00:00+00:00,2332.63,2350.44,2329.68,2341.77,8657.32786016
1776272400,2026-04-15T17:00:00+00:00,2341.8,2359.12,2340.02,2349.64,9650.79799681
1776276000,2026-04-15T18:00:00+00:00,2349.54,2361.19,2346.93,2359.35,7657.41817097
1776279600,2026-04-15T19:00:00+00:00,2359.31,2387.08,2358.11,2376.32,18946.74642008
1776283200,2026-04-15T20:00:00+00:00,2376.15,2377.71,2354.35,2363.67,5452.48598689
1776286800,2026-04-15T21:00:00+00:00,2363.71,2364.5,2348.94,2361.53,3273.19539217
1776290400,2026-04-15T22:00:00+00:00,2361.52,2381.4,2360.53,2364.56,4525.15688177
1776294000,2026-04-15T23:00:00+00:00,2364.3,2364.47,2350.02,2360.6,3022.06339961
1776297600,2026-04-16T00:00:00+00:00,2360.64,2364.21,2349.14,2361.15,3187.2254661
1776301200,2026-04-16T01:00:00+00:00,2361.04,2361.04,2345.51,2352.43,3200.26311777
1776304800,2026-04-16T02:00:00+00:00,2352.53,2370.34,2350.86,2357.4,3268.5637945
1776308400,2026-04-16T03:00:00+00:00,2357.39,2366.72,2356.42,2358.36,2069.17686538
1776312000,2026-04-16T04:00:00+00:00,2358.28,2364.66,2349.01,2354.78,2127.28322493
1776315600,2026-04-16T05:00:00+00:00,2354.77,2362.87,2350.64,2358.0,5047.76705694
1776319200,2026-04-16T06:00:00+00:00,2358.0,2361.42,2350.45,2356.66,2152.30047392
1776322800,2026-04-16T07:00:00+00:00,2356.65,2358.0,2335.32,2341.81,3335.90082746
1776326400,2026-04-16T08:00:00+00:00,2341.8,2346.29,2334.64,2339.45,6186.31257958
1776330000,2026-04-16T09:00:00+00:00,2339.44,2349.33,2337.49,2338.6,3878.87732802
1776333600,2026-04-16T10:00:00+00:00,2338.42,2340.8,2328.39,2332.2,5196.10508215
1776337200,2026-04-16T11:00:00+00:00,2332.3,2336.89,2329.6,2336.29,3531.45788207
1776340800,2026-04-16T12:00:00+00:00,2336.23,2348.6,2335.04,2340.9,6369.76875223
1776344400,2026-04-16T13:00:00+00:00,2340.98,2352.46,2292.1,2308.02,16511.025635
1776348000,2026-04-16T14:00:00+00:00,2308.11,2318.0,2285.32,2310.61,19373.52643555
1776351600,2026-04-16T15:00:00+00:00,2310.45,2349.72,2308.8,2339.71,14530.26481175
1776355200,2026-04-16T16:00:00+00:00,2339.71,2349.84,2309.72,2316.83,12082.94299257
1776358800,2026-04-16T17:00:00+00:00,2316.83,2329.89,2309.75,2325.57,10678.37883349
1776362400,2026-04-16T18:00:00+00:00,2325.73,2348.39,2320.02,2344.25,10618.46260915
1776366000,2026-04-16T19:00:00+00:00,2344.3,2362.96,2335.4,2360.5,9780.80872788
1776369600,2026-04-16T20:00:00+00:00,2360.59,2365.49,2341.65,2350.5,5756.05062702
1776373200,2026-04-16T21:00:00+00:00,2350.49,2357.64,2336.88,2341.81,2306.46898084
1776376800,2026-04-16T22:00:00+00:00,2341.81,2351.34,2339.61,2342.97,2724.18407383
1776380400,2026-04-16T23:00:00+00:00,2342.97,2355.53,2341.81,2348.61,2410.9293101
1776384000,2026-04-17T00:00:00+00:00,2348.61,2351.67,2339.35,2344.99,2589.65473654
1776387600,2026-04-17T01:00:00+00:00,2345.1,2349.87,2327.56,2335.88,4763.44317006
1776391200,2026-04-17T02:00:00+00:00,2335.85,2339.47,2325.4,2332.69,2914.6188124
1776394800,2026-04-17T03:00:00+00:00,2332.7,2332.77,2324.13,2325.77,2456.92123898
1776398400,2026-04-17T04:00:00+00:00,2325.87,2334.7,2324.3,2329.6,2424.23759352
1776402000,2026-04-17T05:00:00+00:00,2329.6,2330.01,2317.02,2319.75,2452.75402898
1776405600,2026-04-17T06:00:00+00:00,2319.75,2333.21,2318.06,2332.15,2418.07931852
1776409200,2026-04-17T07:00:00+00:00,2332.15,2342.99,2330.12,2334.1,4433.4907634
1776412800,2026-04-17T08:00:00+00:00,2334.19,2359.99,2333.21,2355.8,4514.99275838
1776416400,2026-04-17T09:00:00+00:00,2355.82,2378.64,2348.83,2360.01,5213.57653215
1776420000,2026-04-17T10:00:00+00:00,2360.0,2362.58,2336.67,2344.81,5208.94816912
1776423600,2026-04-17T11:00:00+00:00,2344.8,2357.8,2343.56,2355.84,2966.69707628
1776427200,2026-04-17T12:00:00+00:00,2355.9,2383.61,2350.0,2373.1,14594.54392669
1776430800,2026-04-17T13:00:00+00:00,2373.21,2442.5,2368.0,2438.7,41677.45311243
